DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2024-08,61,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2024-09,72,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2024-10,63,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2024-11,75,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2024-12,67,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2025-01,71,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2025-02,75,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2025-03,74,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Denmark,2025-04,66,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-01,24,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-02,24,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-03,25,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-04,24,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-05,20,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-06,20,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-07,22,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-08,23,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-09,24,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-10,22,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-11,22,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2024-12,20,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2025-01,22,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2025-02,25,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2025-03,24,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Estonia,2025-04,24,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-01,287,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-02,296,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-03,283,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-04,251,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-05,243,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-06,191,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-07,226,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-08,230,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-09,211,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-10,215,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-11,229,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2024-12,228,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2025-01,208,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2025-02,229,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2025-03,229,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Greece,2025-04,186,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-01,1380,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-02,1383,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-03,1348,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-04,1289,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-05,1241,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-06,1212,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-07,1210,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-08,1209,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-09,1182,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-10,1154,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-11,1146,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2024-12,1166,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2025-01,1261,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2025-02,1289,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2025-03,1270,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Spain,2025-04,1203,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-01,75,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-02,72,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-03,63,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-04,69,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-05,67,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-06,69,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-07,73,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-08,80,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-09,82,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-10,76,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-11,85,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2024-12,78,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2025-01,93,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2025-02,80,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2025-03,82,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Finland,2025-04,76,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-01,911,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-02,886,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-03,852,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-04,828,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-05,816,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-06,781,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-07,765,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-08,798,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-09,740,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-10,792,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-11,835,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2024-12,863,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2025-01,907,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2025-02,902,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2025-03,876,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,France,2025-04,791,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-01,45,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-02,43,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-03,40,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-04,36,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-05,31,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-06,31,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-07,32,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-08,33,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-09,28,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-10,29,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-11,30,,
ESTAT:UNE_RT_M(1.0),06/06/25 23:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 25 to 74 years,Thousand persons,Females,Croatia,2024-12,31,,
